"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1","ROI","voxels","volume_mm3","T1_mean","T1_std","T1_min","T1_max","T1_CoV","T1_nulls"
"273","1113","1354","1.354","0.304606","0.06015652","0.1242033","0.4999019","0.1974896","0"
"274","1114","1990","1.99","0.2510467","0.06375636","0.06128878","0.4573079","0.2539621","2"
"275","1115","2113","2.113","0.3586974","0.05932414","0.1619194","0.591266","0.1653877","0"
"276","1116","4456","4.456","0.2331047","0.05566037","1.142634e-07","0.4290214","0.2387784","1"
"277","1117","478","0.478","0.3245497","0.04632096","0.1884187","0.4802309","0.1427238","0"
"278","1118","245","0.245","0.3347755","0.0460837","0.198335","0.4662499","0.1376555","0"
"279","1119","1116","1.116","0.297545","0.09932761","2.446508e-07","0.6015079","0.3338238","29"
"280","1120","875","0.8750001","0.4903038","0.0858675","0.1840289","0.836096","0.1751312","0"
"281","1121","8484","8.484","0.5209453","0.1239585","0.1365585","0.9069764","0.2379491","0"
"282","1122","36","0.036","0.3574953","0.05609992","0.247106","0.4655997","0.1569249","0"
"283","1123","390","0.39","0.4517114","0.0756441","0.2604372","0.6398741","0.1674611","0"
"284","1124","439","0.439","0.6193542","0.1072785","0.3688707","0.8582055","0.1732102","0"
"285","1125","369","0.369","0.3347002","0.08972025","0.09477814","0.5486727","0.2680615","15"
"286","1126","26","0.026","0.4487362","0.05099889","0.3386327","0.5585895","0.1136501","0"
"287","1127","1569","1.569","0.4111954","0.05701637","0.2093898","0.6486523","0.13866","0"
"288","1129","29","0.029","0.361314","0.08985603","0.1661462","0.51876","0.2486923","0"
"289","1131","15","0.015","0.4892373","0.06191052","0.3701712","0.5763096","0.126545","0"
"290","1132","10","0.01","0.4591456","0.1128612","0.2703534","0.626056","0.2458069","0"
"291","1133","1221","1.221","0.3484835","0.07826509","0.06486531","0.5732202","0.2245876","0"
"292","1134","488","0.488","0.4545082","0.1024368","0.07315637","0.7676542","0.2253795","0"
"293","1135","1179","1.179","0.2552959","0.06045812","0.07982221","0.544283","0.2368159","0"
"294","1136","410","0.41","0.194662","0.04882666","0.07592005","0.3168484","0.2508279","16"
"295","1137","106","0.106","0.2963784","0.05051855","0.1559048","0.426908","0.1704528","0"
"296","1139","10","0.01","0.2642083","0.04717359","0.1903691","0.3413964","0.178547","0"
"297","1140","735","0.735","0.238859","0.08490539","8.186036e-08","0.5610281","0.3554624","0"
"298","1141","300","0.3","0.1838703","0.04403693","2.046509e-07","0.3093698","0.2394999","15"
"299","1142","92","0.09200001","0.411789","0.06350002","0.284497","0.5514364","0.1542052","0"
"300","1143","652","0.652","0.3911933","0.0899535","0.1090843","0.6961229","0.2299464","0"
"301","1144","892","0.892","0.3133084","0.07258337","0.1105477","0.5644413","0.2316675","0"
"302","1145","380","0.38","0.4269069","0.05910182","0.2708411","0.6314207","0.1384419","0"
"303","1146","331","0.331","0.3102321","0.0643265","0.1016059","0.5494851","0.2073496","0"
"304","1147","3019","3.019","0.4312491","0.07105569","8.096113e-07","0.7736692","0.1647671","0"
"305","1148","4983","4.983","0.3321213","0.1346084","0.08486164","1.020288","0.4052989","0"
"306","1149","174","0.174","0.382062","0.05677119","0.2316618","0.5026655","0.1485916","0"
"307","1151","214","0.214","0.7027759","0.08120528","0.3617176","0.8983602","0.1155493","0"
"308","1152","460","0.46","0.3181728","0.08520526","0.09933009","0.5462342","0.2677955","0"
"309","1153","521","0.521","0.5464787","0.05214699","0.3849651","0.6992123","0.09542364","0"
"310","1154","44","0.044","0.4188572","0.1808524","0.103882","0.8398351","0.4317759","0"
"311","1155","106","0.106","0.5279037","0.0629501","0.3361942","0.6725509","0.1192454","0"
"312","1156","157","0.157","0.57962","0.09456668","0.1960591","0.7712307","0.1631529","0"
"313","1157","320","0.32","0.4540151","0.06083177","0.2280853","0.6587325","0.1339862","0"
"314","1158","65","0.06500001","0.3900498","0.05071893","0.2944137","0.511932","0.130032","0"
"315","1160","259","0.259","0.4407623","0.04999284","0.3062813","0.6223159","0.1134236","0"
"316","1161","155","0.155","0.5642973","0.2035999","0.08486139","0.9391652","0.3608026","0"
"317","1162","949","0.9490001","0.2801015","0.06057594","0.09201458","0.4522689","0.2162643","0"
"318","1163","838","0.8380001","0.3855503","0.0539597","0.1445245","0.5324158","0.139955","0"
"319","1164","40","0.04","0.4065096","0.04534305","0.3109958","0.4950248","0.1115424","0"
"320","1165","32","0.032","0.4042397","0.04205411","0.2892115","0.4847829","0.1040326","0"
"321","1166","1017","1.017","0.3473404","0.05315153","0.1705356","0.5203853","0.1530243","0"
